"TAUNTON (ORCHARD PORTMAN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2068/2,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,2.49,3.36,3.62,6.36,0.87,0.55,,
February,,,,,1.97,2.79,1.59,1.46,1.15,6.01,,
March,,,,,0.68,1.00,6.41,1.48,1.13,1.41,,
April,,,,,0.67,3.09,2.43,2.26,1.40,1.96,,
May,,,,,4.25,5.28,3.31,3.26,1.98,2.06,,
June,,,,,2.23,1.49,1.57,1.54,0.46,1.66,,
July,,,,,2.12,1.10,1.25,1.16,1.01,3.97,,
August,,,,,2.13,4.18,1.30,4.27,1.34,4.74,,
September,,,,,2.95,3.95,1.17,1.61,4.10,3.07,,
October,,,,,4.08,1.17,1.20,2.96,6.97,1.18,,
November,,,,,0.99,6.06,2.27,2.04,4.24,6.49,,
December,,,,,5.91,3.46,2.48,6.77,3.24,2.75,,
Total,,,,,30.47,36.93,28.60,35.17,27.89,35.85,,
Calc annual,0.00,0.00,0.00,0.00,30.47,36.93,28.60,35.17,27.89,35.85,,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,0.00,0.00,,
