"ROTHWELL (LEMONROYD SEW WKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3263/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.84,2.40,2.93,2.43,2.54,2.10,2.04,5.45,1.01,1.27,,
February,2.66,0.90,0.65,1.04,2.17,2.77,2.54,1.51,1.02,4.21,,
March,3.14,2.31,0.58,0.25,0.32,1.33,3.99,1.07,0.95,1.53,,
April,1.94,1.02,1.16,1.93,1.49,1.51,2.00,1.43,2.16,3.67,,
May,1.36,2.43,1.97,1.20,3.18,1.88,2.86,0.89,1.81,1.59,,
June,0.16,0.75,1.22,1.65,2.29,1.73,2.52,2.44,0.54,0.80,,
July,1.82,1.63,1.17,2.13,1.63,2.91,1.38,0.94,2.34,1.56,,
August,2.34,2.52,2.20,3.79,2.01,3.15,0.40,3.23,1.67,3.53,,
September,0.39,1.26,2.62,4.30,1.23,3.79,1.27,1.02,1.27,2.17,,
October,2.62,1.75,1.45,2.31,3.20,1.22,0.84,1.18,2.92,1.27,,
November,2.73,1.11,1.86,4.28,0.19,4.67,1.52,0.86,3.62,3.88,,
December,0.42,1.18,1.15,1.91,1.31,2.29,2.25,1.62,2.68,1.48,,
Total,22.42,19.26,18.96,27.22,21.56,29.35,23.61,21.64,21.99,26.96,,
Calc annual,22.42,19.26,18.96,27.22,21.56,29.35,23.61,21.64,21.99,26.96,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
