"TAUNTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2070/4/1,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,2.78,5.77,0.83,0.65,,
February,,,,,,,1.39,1.37,1.32,5.56,,
March,,,,,,,6.28,1.52,1.26,1.05,,
April,,,,,,,2.85,1.99,1.54,2.24,,
May,,,,,,,3.08,4.01,2.33,2.12,,
June,,,,,,,1.49,1.74,0.46,1.52,,
July,,,,,,,1.15,1.27,1.25,4.00,,
August,,,,,,,1.36,4.05,1.60,4.46,,
September,,,,,,,0.91,1.35,3.99,3.68,,
October,,,,,,,0.62,3.24,6.11,1.28,,
November,,,,,,,2.51,1.97,4.32,6.71,,
December,,,,,,,2.50,4.97,1.65,2.35,,
Total,,,,,,,26.92,33.25,26.66,35.62,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,26.92,33.25,26.66,35.62,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,-0.00,,
