"SOUTHGATE (OAKWOOD PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,889/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.54,2.32,4.67,1.53,1.87,1.66,1.80,4.69,1.07,1.07,,
February,2.16,0.92,1.33,0.93,1.56,2.95,1.63,1.79,1.16,3.50,,
March,3.03,2.14,0.52,0.15,0.70,1.41,5.86,0.72,1.02,0.77,,
April,1.51,1.39,1.28,1.53,1.15,1.55,1.71,1.83,1.44,1.97,,
May,1.66,2.81,2.08,0.58,3.56,3.06,0.83,2.75,2.19,1.84,,
June,1.53,0.25,1.43,1.80,1.95,2.73,2.76,2.18,0.52,1.62,,
July,3.13,1.86,1.68,1.69,2.89,3.21,1.93,0.85,3.23,4.50,,
August,5.82,2.14,1.24,2.54,1.37,4.17,0.07,2.66,2.23,2.11,,
September,0.58,1.06,2.08,2.65,1.81,4.21,1.23,1.53,0.24,2.60,,
October,0.94,4.15,2.25,3.51,3.33,1.41,0.09,2.25,5.29,0.32,,
November,2.41,2.18,1.35,3.80,0.15,4.33,0.95,2.12,2.42,5.11,,
December,1.68,2.78,1.47,1.27,3.19,1.86,2.44,2.42,1.49,1.74,,
Total,26.99,24.00,21.38,21.98,23.53,32.55,21.30,25.79,22.30,27.15,,
Calc annual,26.99,24.00,21.38,21.98,23.53,32.55,21.30,25.79,22.30,27.15,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
