"HATSTON AIRPORT",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5823/1,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,3.66,4.93,8.44,5.73,,
February,,,,,,,2.65,3.20,4.33,3.54,,
March,,,,,,,2.25,3.69,4.71,3.38,,
April,,,,,,,3.52,2.21,3.33,3.40,,
May,,,,,,,0.73,1.96,2.13,1.10,,
June,,,,,,,1.62,1.92,1.36,3.82,,
July,,,,,,,1.28,1.99,1.38,2.16,,
August,,,,,,,0.07,3.91,2.50,2.85,,
September,,,,,,,5.62,4.35,2.78,6.27,,
October,,,,,,,1.89,6.14,3.08,3.40,,
November,,,,,,,5.76,3.13,4.69,4.71,,
December,,,,,,,5.04,5.26,6.31,3.30,,
Total,,,,,,,34.09,42.69,45.04,43.66,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,34.09,42.69,45.04,43.66,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,0.00,,
