"OTTERBOURNE (KINGFISHER LODGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,705/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.32,3.70,5.67,2.50,1.72,2.64,2.52,5.73,0.81,0.77,,
February,2.62,0.55,1.26,0.60,2.26,2.97,1.64,1.33,1.55,4.96,,
March,3.52,3.02,0.60,0.29,0.74,0.94,6.69,1.06,1.64,1.96,,
April,1.20,1.81,0.82,1.53,1.23,2.21,2.46,1.94,1.72,2.52,,
May,2.11,3.11,3.55,0.38,2.61,3.38,1.28,3.13,3.17,1.30,,
June,1.25,0.35,1.08,2.55,3.02,4.02,1.32,2.65,0.53,1.41,,
July,2.19,1.92,2.30,2.60,2.12,1.29,1.54,1.38,0.68,4.56,,
August,4.42,3.34,1.66,2.34,1.86,4.56,0.76,4.16,1.39,4.35,,
September,0.77,2.22,1.47,2.09,2.06,4.66,1.80,2.71,2.31,4.34,,
October,1.64,3.79,3.90,4.54,3.24,1.31,1.44,2.04,7.88,0.43,,
November,3.02,1.54,1.59,5.18,0.34,7.01,1.46,1.65,4.07,6.39,,
December,2.59,3.85,1.99,2.99,4.53,3.72,2.93,5.49,2.14,2.44,,
Total,28.65,29.20,25.89,27.59,25.73,38.71,25.84,33.27,27.89,35.43,,
Calc annual,28.65,29.20,25.89,27.59,25.73,38.71,25.84,33.27,27.89,35.43,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
