"QUY HALL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1207,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.18,2.39,4.02,1.22,1.50,1.31,1.62,3.79,1.27,1.24,,
February,1.64,0.60,0.54,0.91,1.52,1.50,1.17,0.76,0.84,2.86,,
March,3.42,0.89,0.45,0.62,1.32,1.50,3.89,0.66,0.86,0.57,,
April,0.86,1.07,0.84,2.00,1.16,1.17,1.56,1.33,1.81,1.61,,
May,2.01,2.06,1.63,1.26,2.62,2.22,0.44,3.79,2.18,3.04,,
June,1.06,0.45,2.23,1.22,1.84,2.87,2.86,2.44,1.50,1.35,,
July,2.34,3.28,0.75,2.43,1.73,2.49,1.66,1.66,2.84,6.31,,
August,3.68,0.97,1.69,2.68,2.22,4.40,0.27,5.84,1.28,3.45,,
September,0.48,1.19,1.24,2.95,3.32,2.31,1.17,2.01,0.47,2.98,,
October,2.15,3.93,1.95,3.77,2.88,1.48,0.31,2.30,4.11,0.59,,
November,2.53,2.47,1.72,3.00,0.94,4.36,1.60,1.62,2.26,4.29,,
December,0.97,1.70,1.21,1.03,2.94,1.94,2.72,1.83,1.11,1.32,,
Total,23.32,21.00,18.27,23.09,23.99,27.55,19.27,28.03,20.53,29.61,,
Calc annual,23.32,21.00,18.27,23.09,23.99,27.55,19.27,28.03,20.53,29.61,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
