"UPWEY (HIGHER WELL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1567,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,5.15,3.21,6.52,3.32,3.13,3.19,3.25,5.52,0.88,0.87,,
February,4.71,0.22,1.26,0.54,2.50,3.07,2.03,1.25,1.34,5.57,,
March,3.18,3.09,1.24,0.22,1.06,1.50,7.54,1.08,1.63,1.64,,
April,2.06,1.92,0.94,2.22,0.61,2.48,2.09,1.49,1.56,2.25,,
May,3.00,4.57,2.40,0.20,2.29,3.53,2.44,2.09,2.00,1.62,,
June,2.99,0.49,1.17,2.45,3.52,4.26,2.41,1.84,0.41,1.37,,
July,2.48,1.29,2.49,3.79,2.07,1.37,1.58,2.43,1.22,5.55,,
August,3.99,5.13,2.50,2.32,2.55,4.55,1.33,3.10,1.38,3.92,,
September,1.34,2.94,3.46,1.92,2.79,4.97,1.50,2.63,4.72,4.76,,
October,1.42,4.06,4.13,3.72,3.25,1.66,0.93,3.28,7.02,1.32,,
November,2.07,1.89,3.09,6.28,2.34,5.92,2.53,2.86,4.47,6.26,,
December,3.06,4.71,3.78,2.45,4.39,4.33,3.23,4.72,2.00,3.22,,
Total,35.45,33.52,32.98,29.43,30.50,40.83,30.86,32.29,28.63,38.35,,
Calc annual,35.45,33.52,32.98,29.43,30.50,40.83,30.86,32.29,28.63,38.35,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
