"DUNMURRY (WARREN HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,6212,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.74,6.59,5.45,4.13,3.92,4.02,3.99,7.81,3.04,1.70,,
February,3.35,2.44,1.87,1.57,3.48,2.85,2.37,2.10,1.72,3.84,,
March,4.96,3.04,1.18,0.56,1.57,1.86,5.40,2.22,2.78,1.61,,
April,2.56,1.86,2.71,2.08,1.95,0.88,2.87,1.83,2.55,4.83,,
May,2.55,3.03,4.37,1.76,3.98,1.57,3.73,2.40,2.49,1.37,,
June,0.40,0.45,4.07,2.51,5.12,2.97,3.34,4.40,0.59,3.00,,
July,3.44,3.45,1.97,3.75,3.54,3.63,4.35,3.01,2.91,5.47,,
August,3.80,5.25,5.08,3.37,0.94,5.47,0.37,4.14,4.29,5.68,,
September,1.64,4.10,2.15,5.06,2.69,6.47,2.88,4.18,2.27,5.87,,
October,6.85,3.83,3.62,4.50,4.38,1.36,1.82,3.45,5.37,3.03,,
November,4.21,0.58,2.87,4.71,1.58,4.18,4.48,2.67,2.94,2.80,,
December,1.84,4.05,2.53,4.53,3.80,4.48,2.93,5.41,4.80,3.64,,
Total,39.34,38.67,37.87,38.53,36.95,39.74,38.53,43.62,35.75,42.84,,
Calc annual,39.34,38.67,37.87,38.53,36.95,39.74,38.53,43.62,35.75,42.84,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,,
