"LAKE VYRNWY (BANK CYNON ISAF) N.G.",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4258/1,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.50,6.70,9.30,8.80,,,,,,,,
February,6.50,1.70,4.45,3.00,,,,,,,,
March,3.50,3.50,1.85,0.82,,,,,,,,
April,1.90,3.80,2.35,2.30,,,,,,,,
May,3.10,5.73,5.73,2.85,,,,,,,,
June,1.02,0.60,6.10,3.75,,,,,,,,
July,2.45,4.58,3.88,4.30,,,,,,,,
August,7.20,5.98,5.80,3.15,,,,,,,,
September,1.70,4.29,6.40,6.00,,,,,,,,
October,7.40,5.02,6.00,,,,,,,,,
November,3.54,0.80,3.90,,,,,,,,,
December,5.05,6.25,3.10,,,,,,,,,
Total,46.86,48.95,58.86,,,,,,,,,
Calc annual,46.86,48.95,58.86,34.97,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
