"LINLITHGOW (COCKLEROI RES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5158/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,3.79,3.18,3.87,2.02,3.23,2.80,6.80,3.20,2.35,,
February,,1.75,2.75,0.96,4.03,2.51,2.08,3.53,3.28,3.23,,
March,,1.45,2.20,0.48,2.51,2.62,4.21,2.49,1.22,3.15,,
April,,2.41,1.63,2.69,1.25,0.75,4.36,2.51,2.35,2.80,,
May,,2.20,3.74,2.60,4.35,1.98,3.49,2.40,2.28,2.29,,
June,,1.22,3.41,2.62,3.02,2.05,3.23,4.66,0.89,1.99,,
July,,2.11,2.79,2.71,3.62,3.10,3.38,4.14,2.70,6.17,,
August,,2.67,4.74,4.23,2.45,3.69,0.03,8.99,4.35,3.61,,
September,,3.67,3.10,3.96,4.78,5.30,2.49,4.51,1.40,6.99,,
October,,3.62,5.53,5.05,4.77,0.70,1.41,3.07,5.50,2.83,,
November,,0.44,1.15,7.54,0.61,4.72,4.47,3.36,2.75,3.76,,
December,,3.06,1.16,3.19,2.59,3.06,2.11,3.79,5.78,2.67,,
Total,,28.39,35.38,39.90,36.00,33.71,34.06,50.25,35.70,41.84,,
Calc annual,0.00,28.39,35.38,39.90,36.00,33.71,34.06,50.25,35.70,41.84,,
Difference,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
