"LAIRG (HIGHER TORROBOLE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5798/9,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,,,,4.86,,
February,,,,,,,,,,2.50,,
March,,,,,,,,,2.70,2.15,,
April,,,,,,,,,3.38,4.96,,
May,,,,,,,,,1.92,2.49,,
June,,,,,,,,,1.26,2.17,,
July,,,,,,,,,1.47,3.51,,
August,,,,,,,,,3.19,2.45,,
September,,,,,,,,,2.19,6.38,,
October,,,,,,,,,2.75,3.08,,
November,,,,,,,,,3.01,3.16,,
December,,,,,,,,,9.10,3.20,,
Total,,,,,,,,,,40.91,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.97,40.91,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
