"SARNESFIELD GRANGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2237,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,7.15,2.69,5.49,2.11,1.94,3.03,2.37,5.12,1.12,0.48,,
February,2.61,0.43,1.46,0.71,1.78,2.35,2.04,1.25,1.20,5.20,,
March,3.05,2.44,0.92,0.38,0.84,0.96,6.82,1.26,1.42,1.03,,
April,1.13,1.16,0.85,1.44,1.06,2.39,2.50,1.84,2.03,1.80,,
May,2.35,2.87,2.53,0.60,3.62,3.14,2.71,2.81,1.97,1.54,,
June,2.37,0.24,1.84,1.39,3.75,2.01,1.59,1.96,0.71,1.03,,
July,2.60,1.19,1.42,1.53,2.75,2.65,2.58,0.95,0.73,3.22,,
August,3.40,2.63,2.11,3.39,4.18,6.41,0.57,4.31,1.07,3.28,,
September,1.09,1.78,2.80,2.32,1.83,4.59,1.16,2.22,4.34,3.17,,
October,1.97,2.03,2.87,4.15,4.37,1.42,0.52,2.35,6.13,1.52,,
November,2.45,0.80,2.17,4.80,0.57,5.11,3.66,1.72,4.46,4.54,,
December,1.69,3.68,1.52,2.04,4.03,2.04,2.58,4.94,2.08,1.80,,
Total,31.86,21.94,25.98,24.86,30.72,36.10,29.10,30.73,27.26,28.61,,
Calc annual,31.86,21.94,25.98,24.86,30.72,36.10,29.10,30.73,27.26,28.61,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
