"RUGELEY (SLITTING MILL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2346/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.31,3.58,4.37,2.80,1.98,2.50,2.27,5.09,1.64,0.93,,
February,2.67,1.11,1.21,2.04,2.35,3.37,2.04,1.34,0.61,4.39,,
March,2.77,1.94,1.06,0.34,0.97,0.70,5.00,0.79,1.76,0.79,,
April,1.56,1.11,1.52,2.35,1.59,1.14,1.80,2.44,2.83,2.27,,
May,2.44,3.29,3.31,0.57,4.04,2.63,2.72,1.71,2.12,1.18,,
June,1.10,0.19,2.07,2.28,2.32,2.29,1.82,3.68,0.34,1.21,,
July,4.04,2.25,1.54,2.71,1.58,1.94,3.65,1.90,2.31,1.89,,
August,3.55,2.33,2.50,1.93,2.74,5.94,0.91,4.93,1.77,3.28,,
September,0.21,1.19,3.05,3.02,1.68,4.67,1.87,2.09,1.23,3.96,,
October,2.70,2.49,1.79,3.18,4.43,0.67,0.46,2.59,4.36,1.00,,
November,3.01,1.10,1.84,3.97,0.32,5.26,2.62,1.39,2.97,3.49,,
December,1.53,3.08,1.02,1.53,2.10,2.71,2.61,4.38,2.18,2.02,,
Total,28.89,23.66,25.28,26.72,26.10,33.82,27.77,32.33,24.12,26.41,,
Calc annual,28.89,23.66,25.28,26.72,26.10,33.82,27.77,32.33,24.12,26.41,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,,
