"BUXTED PARK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,510/6,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,2.51,,,,,,,,
February,,,,1.05,,,,,,,,
March,,,,0.05,,,,,,,,
April,,,,1.49,,,,,,,,
May,,,,0.74,,,,,,,,
June,,,,1.20,,,,,,,,
July,,,,2.05,,,,,,,,
August,,,,2.83,,,,,,,,
September,,,,1.95,,,,,,,,
October,,,,5.49,,,,,,,,
November,,,,4.83,,,,,,,,
December,,,,2.67,,,,,,,,
Total,,,,26.84,,,,,,,,
Calc annual,0.00,0.00,0.00,26.86,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,-0.02,NaN,NaN,NaN,NaN,NaN,NaN,,
