"HAYWARDS HEATH (PADDOCKHALL RD.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,511,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.79,3.39,6.34,2.79,2.16,2.78,2.56,5.62,,1.20,,
February,3.75,0.64,1.93,0.98,2.17,3.29,2.46,1.66,,5.92,,
March,3.54,3.35,0.34,0.12,1.67,1.47,6.94,0.98,,1.79,,
April,1.40,1.45,1.63,2.07,1.22,1.84,2.03,1.79,,2.32,,
May,2.03,3.36,2.59,1.22,2.27,2.82,1.21,2.80,,1.02,,
June,1.74,0.44,1.65,1.50,2.65,3.78,3.41,2.58,,1.24,,
July,2.47,2.19,2.31,3.18,5.48,1.74,1.75,2.13,,3.20,,
August,4.31,3.33,1.20,2.30,2.28,6.42,0.56,4.09,,2.31,,
September,0.44,2.14,1.71,3.07,2.19,4.65,2.04,2.02,,3.58,,
October,1.09,3.86,3.13,4.96,3.50,1.10,0.55,2.03,,0.51,,
November,4.26,1.98,1.95,5.14,0.19,5.46,1.67,1.75,,7.78,,
December,2.36,3.29,2.48,2.84,4.87,3.66,3.07,4.24,,2.74,,
Total,30.18,29.42,27.26,30.17,30.65,39.01,28.25,31.69,,33.61,,
Calc annual,30.18,29.42,27.26,30.17,30.65,39.01,28.25,31.69,0.00,33.61,,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,NaN,0.00,,
