"WEST HAM (ABBEY MILLS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1225,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.39,3.07,5.13,1.63,1.98,1.43,1.87,3.05,0.72,1.00,,
February,2.01,1.15,1.63,0.83,1.31,2.55,1.60,1.63,0.84,3.15,,
March,3.13,1.98,0.35,0.09,0.97,1.05,5.23,0.67,0.81,0.65,,
April,1.79,0.80,1.16,1.16,0.95,1.48,1.78,1.35,1.57,2.49,,
May,1.90,2.83,1.74,1.16,2.63,3.26,1.07,2.84,1.73,1.42,,
June,1.79,0.24,2.14,2.01,1.71,2.69,3.10,4.33,0.53,1.38,,
July,2.90,1.82,1.93,1.18,3.02,2.32,2.14,1.04,1.96,3.30,,
August,4.86,2.01,1.36,2.65,1.45,3.96,0.14,3.61,1.42,1.49,,
September,0.69,1.33,1.92,2.85,1.34,2.85,1.52,1.15,0.87,2.09,,
October,0.75,4.73,2.40,3.09,1.82,0.88,0.09,1.97,5.49,0.46,,
November,2.81,2.41,1.24,3.30,0.27,3.27,0.96,1.85,2.25,4.99,,
December,2.47,2.78,1.42,1.03,2.75,1.97,2.48,2.33,1.35,1.48,,
Total,27.49,25.15,22.42,20.98,20.20,27.71,21.98,25.82,19.54,23.90,,
Calc annual,27.49,25.15,22.42,20.98,20.20,27.71,21.98,25.82,19.54,23.90,,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
