"GRAYS (CONNAUGHT AVENUE DEPOT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1247/7,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,,,,1.28,,
February,,,,,,,,,,3.64,,
March,,,,,,,,,,0.39,,
April,,,,,,,,,1.29,2.26,,
May,,,,,,,,,1.92,1.34,,
June,,,,,,,,,0.59,1.11,,
July,,,,,,,,,1.92,2.21,,
August,,,,,,,,,1.31,0.87,,
September,,,,,,,,,1.18,2.55,,
October,,,,,,,,,5.13,0.25,,
November,,,,,,,,,2.24,4.40,,
December,,,,,,,,,1.00,0.46,,
Total,,,,,,,,,,20.76,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.58,20.76,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
