"AYLESFORD (FORSTAL P. STATION)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,364/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.86,2.23,5.27,1.14,2.45,1.44,2.41,3.36,0.92,1.26,,
February,1.98,1.11,1.37,1.32,1.42,2.57,1.53,2.02,0.95,3.90,,
March,1.83,2.46,0.31,0.06,1.33,1.29,4.81,0.66,0.85,0.91,,
April,2.29,1.27,1.37,1.35,1.23,3.06,1.30,1.32,1.39,2.48,,
May,1.43,3.40,2.94,0.39,2.40,3.12,1.62,2.12,1.69,1.68,,
June,2.09,0.41,1.54,1.24,0.80,1.69,2.19,4.28,0.45,1.16,,
July,3.17,2.04,1.48,2.42,2.26,2.49,2.63,1.39,0.54,2.75,,
August,4.01,2.76,1.25,3.32,2.17,5.01,0.05,3.45,0.91,2.04,,
September,0.30,2.70,1.81,2.88,0.94,2.45,1.20,1.46,1.00,2.25,,
October,1.34,3.27,3.41,4.69,2.02,1.84,0.45,1.24,7.41,0.15,,
November,3.39,1.65,1.48,4.20,0.53,4.83,0.84,1.53,2.52,5.72,,
December,1.88,2.12,1.98,1.69,4.09,2.18,2.70,3.20,1.13,1.93,,
Total,26.57,25.42,24.21,24.70,21.64,31.97,21.73,26.03,19.76,26.23,,
Calc annual,26.57,25.42,24.21,24.70,21.64,31.97,21.73,26.03,19.76,26.23,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
