"ROSS (THE GRAIG)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2217,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.02,2.16,6.24,,,,,,,,,
February,3.52,0.39,2.10,,,,,,,,,
March,2.41,2.66,1.15,,,,,,,,,
April,0.84,1.71,0.66,,,,,,,,,
May,1.83,3.91,3.60,,,,,,,,,
June,1.77,0.17,1.30,,,,,,,,,
July,2.41,1.25,1.37,,,,,,,,,
August,3.55,4.52,2.34,,,,,,,,,
September,1.31,1.40,3.43,,,,,,,,,
October,2.01,1.79,2.10,,,,,,,,,
November,2.69,0.94,1.75,,,,,,,,,
December,1.93,4.21,1.63,,,,,,,,,
Total,28.29,25.11,27.67,,,,,,,,,
Calc annual,28.29,25.11,27.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
