"BREWOOD (BELVIDE RESERVOIR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2340,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.67,3.71,4.71,2.72,2.06,2.62,1.91,4.61,1.61,0.83,,
February,2.73,1.16,1.36,2.03,2.04,2.71,1.67,1.43,0.72,4.49,,
March,2.66,1.99,0.80,0.56,0.97,0.76,5.66,1.06,1.92,0.93,,
April,1.26,1.00,1.00,1.71,1.50,1.20,2.03,1.82,2.50,2.08,,
May,3.45,3.91,2.84,0.58,3.70,2.18,2.63,1.72,1.96,1.48,,
June,1.31,1.09,1.59,1.91,2.69,2.17,1.41,4.13,0.47,1.40,,
July,3.09,2.05,1.95,2.65,1.69,2.13,3.89,2.19,2.24,2.08,,
August,3.75,1.47,1.90,2.08,2.57,7.33,0.77,5.68,2.07,3.98,,
September,0.64,1.37,2.33,3.49,1.74,4.22,1.00,2.28,1.21,3.93,,
October,2.58,2.72,2.16,3.30,4.06,0.62,0.59,2.55,4.79,1.08,,
November,3.06,1.02,2.15,3.86,0.49,5.05,2.16,1.63,2.84,3.71,,
December,1.67,3.28,1.09,1.73,2.61,2.55,1.95,4.94,1.82,2.19,,
Total,29.87,24.77,23.88,26.62,26.12,33.54,25.67,34.04,24.15,28.18,,
Calc annual,29.87,24.77,23.88,26.62,26.12,33.54,25.67,34.04,24.15,28.18,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,,
