"OMBERSLEY (HOLT LOCK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2390,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.38,3.63,4.62,1.97,1.51,2.32,1.76,3.72,1.31,0.54,,
February,1.98,0.64,1.09,0.73,1.47,1.60,1.66,1.01,0.47,3.73,,
March,2.11,1.99,1.06,0.34,0.72,0.62,5.61,0.85,1.73,1.11,,
April,1.70,1.10,1.12,1.38,0.88,1.89,1.55,1.58,2.07,2.10,,
May,2.03,3.63,2.55,0.61,2.77,2.89,1.91,2.49,3.02,1.52,,
June,2.69,0.18,1.90,1.46,2.63,2.88,1.20,1.94,0.39,1.72,,
July,2.59,1.19,0.82,2.60,1.99,1.24,1.61,1.00,2.25,2.06,,
August,1.16,1.73,1.08,3.35,3.21,4.87,1.23,4.93,0.83,2.35,,
September,3.33,1.18,2.39,2.78,1.55,2.73,0.90,2.52,1.05,2.85,,
October,2.08,2.29,1.87,2.65,3.03,0.73,0.20,2.39,4.69,0.91,,
November,2.74,1.04,1.47,3.82,0.15,3.89,1.76,1.34,2.47,3.00,,
December,1.41,3.13,1.19,1.55,3.49,1.91,1.73,3.44,1.34,1.26,,
Total,27.20,21.73,21.22,23.24,23.40,27.57,21.12,27.21,21.62,23.15,,
Calc annual,27.20,21.73,21.16,23.24,23.40,27.57,21.12,27.21,21.62,23.15,,
Difference,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
