"FORT WILLIAM (GLASDRUM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5751,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,0.31,6.55,7.79,11.74,4.53,12.44,9.06,7.44,15.46,9.60,,
February,5.91,3.41,10.14,4.50,13.38,7.08,0.20,8.46,14.06,11.05,,
March,1.31,1.45,6.26,3.75,8.76,4.11,2.05,9.13,4.14,5.53,,
April,3.65,3.00,9.38,4.64,2.45,3.82,12.94,6.76,12.57,7.19,,
May,1.41,2.74,3.98,7.14,6.34,1.41,3.81,1.59,4.31,2.59,,
June,1.50,3.64,7.48,6.10,7.36,6.69,6.30,5.93,2.73,5.93,,
July,5.76,5.34,4.82,2.13,3.31,8.23,4.83,7.12,2.47,7.65,,
August,8.37,9.11,7.36,4.44,3.56,6.58,0.01,9.00,8.46,7.83,,
September,3.68,12.07,6.11,4.74,8.66,9.78,9.83,13.79,5.21,14.81,,
October,7.68,11.81,15.26,5.77,4.43,0.87,5.20,12.43,12.46,11.65,,
November,6.42,3.06,6.06,7.93,0.75,5.88,14.46,7.49,8.59,5.78,,
December,7.96,13.63,5.97,9.09,6.93,7.81,3.82,9.93,18.04,3.48,,
Total,53.96,75.81,90.61,71.97,70.46,74.70,72.51,99.07,108.50,93.09,,
Calc annual,53.96,75.81,90.61,71.97,70.46,74.70,72.51,99.07,108.50,93.09,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,,
