"LOCHEARNHEAD (ARDVORLICH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5542/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.75,5.08,11.44,7.01,3.05,10.66,12.96,9.74,5.95,4.83,,
February,6.36,1.94,7.49,2.27,9.68,4.66,1.89,8.59,7.85,8.08,,
March,2.50,6.09,4.22,0.76,4.77,3.65,5.67,8.57,2.39,4.80,,
April,3.12,5.82,4.92,3.18,3.55,1.37,14.87,3.77,5.74,4.12,,
May,3.02,6.97,4.20,4.13,6.31,2.00,6.62,3.41,3.94,2.49,,
June,0.85,1.89,4.85,4.19,5.45,3.85,4.40,5.82,1.57,1.07,,
July,3.06,3.69,2.87,3.27,4.60,3.90,5.10,3.66,1.63,7.01,,
August,3.79,6.50,7.59,4.76,1.93,5.32,0.02,11.03,5.45,10.61,,
September,1.39,9.18,5.32,4.63,7.66,8.70,6.26,7.50,2.35,10.49,,
October,5.89,6.41,13.70,8.42,7.31,0.53,-999.00,7.74,9.07,7.23,,
November,8.64,1.28,3.60,9.94,0.97,11.15,-999.00,3.95,7.45,5.74,,
December,3.86,13.03,4.38,9.60,9.19,8.14,-999.00,14.12,12.29,2.50,,
Total,45.23,67.88,74.58,62.16,64.47,63.93,-999.00,87.90,65.68,68.97,,
Calc annual,45.23,67.88,74.58,62.16,64.47,63.93,57.79,87.90,65.68,68.97,,
Difference,0.00,-0.00,0.00,-0.00,0.00,0.00,-1056.79,0.00,0.00,0.00,,
