"CULMSTOCK (THE KNAP)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1793/2,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.89,3.66,,,,,,,,,,
February,3.53,0.25,,,,,,,,,,
March,4.11,2.57,,,,,,,,,,
April,1.48,1.61,,,,,,,,,,
May,1.74,6.36,,,,,,,,,,
June,2.02,0.87,,,,,,,,,,
July,1.63,1.37,,,,,,,,,,
August,3.89,3.74,,,,,,,,,,
September,0.91,2.51,,,,,,,,,,
October,1.83,,,,,,,,,,,
November,2.87,,,,,,,,,,,
December,2.24,,,,,,,,,,,
Total,31.14,,,,,,,,,,,
Calc annual,31.14,22.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
