"HOPE (CEMENT WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2688,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.04,3.68,5.82,6.08,4.11,5.73,3.77,9.81,2.21,2.06,,
February,3.88,1.83,3.85,2.55,4.60,7.94,2.11,3.40,2.22,6.21,,
March,5.43,2.35,1.44,0.51,1.49,1.45,6.75,1.67,1.71,1.30,,
April,1.95,2.43,2.80,2.89,2.18,1.46,3.80,2.28,3.53,4.47,,
May,3.02,4.02,3.72,3.75,2.75,1.80,3.16,1.84,2.35,1.46,,
June,1.07,0.87,2.62,2.80,3.13,3.71,2.46,5.10,0.93,1.65,,
July,3.81,3.70,1.43,3.34,1.41,3.71,2.64,1.76,2.53,2.40,,
August,4.92,3.15,3.24,2.78,2.56,4.03,0.55,4.58,1.93,3.55,,
September,0.38,2.47,4.34,4.61,2.07,5.68,1.72,2.05,1.48,5.34,,
October,4.36,5.29,2.37,4.66,6.56,1.16,0.71,1.91,4.55,2.06,,
November,3.89,1.31,4.01,6.82,0.39,8.17,5.12,2.01,5.95,5.66,,
December,2.55,3.64,2.22,3.87,3.11,5.05,5.18,4.18,6.98,3.25,,
Total,38.30,34.74,37.86,44.66,34.36,49.89,37.97,40.59,36.37,39.41,,
Calc annual,38.30,34.74,37.86,44.66,34.36,49.89,37.97,40.59,36.37,39.41,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
