"SHAFTESBURY (MODERN SCHOOL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1631,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.09,4.40,6.16,2.56,2.19,2.91,2.88,6.67,0.84,0.54,,
February,3.64,0.43,2.16,0.87,2.20,2.93,1.20,1.49,1.50,6.39,,
March,3.57,2.60,0.76,0.36,1.11,1.04,7.07,1.16,1.48,1.42,,
April,1.44,1.90,0.84,2.00,0.73,3.35,2.40,2.09,1.89,2.98,,
May,2.10,3.39,2.50,0.67,3.24,5.00,2.30,3.97,2.23,1.73,,
June,2.82,0.42,1.88,1.86,3.67,4.30,1.63,2.70,0.44,1.71,,
July,2.08,1.04,2.58,3.47,1.44,1.94,1.57,1.13,0.78,5.61,,
August,4.15,4.09,3.96,2.99,2.31,6.64,0.66,4.85,1.72,4.80,,
September,0.81,2.27,2.86,1.76,2.88,6.39,1.51,2.58,2.75,4.60,,
October,0.69,4.48,5.60,4.67,4.42,1.44,1.07,3.64,6.92,1.19,,
November,3.11,2.34,2.94,6.78,0.96,6.39,1.86,2.46,3.98,6.68,,
December,1.78,4.84,3.32,2.84,4.85,4.11,4.00,5.38,1.82,2.06,,
Total,29.28,32.20,35.56,30.83,30.00,46.44,28.15,38.12,26.35,39.71,,
Calc annual,29.28,32.20,35.56,30.83,30.00,46.44,28.15,38.12,26.35,39.71,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,,
