"STRATFORD-ON-AVON (DRAYTON MANOR)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2442/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.56,2.34,3.88,1.92,1.10,1.73,1.46,3.88,0.98,0.36,,
February,1.96,0.59,1.24,1.23,1.78,1.74,0.95,0.84,0.87,4.02,,
March,2.04,1.30,0.79,0.34,0.78,0.73,4.78,1.01,1.49,1.00,,
April,1.05,0.63,1.03,1.89,0.83,1.92,1.80,1.76,1.89,1.82,,
May,2.01,3.61,2.83,0.81,1.95,2.21,1.61,2.84,2.14,1.85,,
June,1.07,1.90,1.71,2.71,3.00,2.38,1.28,1.76,0.98,2.54,,
July,3.84,1.58,0.91,2.82,1.51,1.64,1.68,1.14,1.59,2.58,,
August,3.76,2.94,1.59,2.57,2.14,4.54,0.39,2.92,1.08,2.74,,
September,0.47,1.23,1.47,2.80,1.46,2.63,1.52,3.50,1.40,3.72,,
October,3.13,2.58,2.19,3.55,3.51,0.56,0.37,2.70,5.28,0.41,,
November,2.50,1.66,1.25,3.73,0.40,5.31,1.67,1.22,2.16,3.40,,
December,1.10,3.28,0.75,1.09,2.81,1.91,1.86,1.90,1.03,0.81,,
Total,25.49,23.64,19.64,25.46,21.27,27.30,19.37,25.47,20.89,25.25,,
Calc annual,25.49,23.64,19.64,25.46,21.27,27.30,19.37,25.47,20.89,25.25,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
