"EAGLESHAM (SOUTH MOORHOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5277/1,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,,7.05,4.50,3.13,,
February,,,,,,,,4.20,4.64,4.03,,
March,,,,,,,,3.75,2.17,3.55,,
April,,,,,,,,3.44,5.10,3.32,,
May,,,,,,,,2.46,2.34,1.53,,
June,,,,,,,,6.42,0.93,2.17,,
July,,,,,,,,3.76,2.40,5.74,,
August,,,,,,,,7.39,5.36,6.43,,
September,,,,,,,,7.82,1.72,9.81,,
October,,,,,,,2.35,6.23,6.50,3.19,,
November,,,,,,,6.80,4.23,4.62,3.43,,
December,,,,,,,2.66,5.20,7.32,1.18,,
Total,,,,,,,,61.95,47.60,47.51,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,11.81,61.95,47.60,47.51,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,0.00,,
