"CARRADALE (TORRISDALE CASTLE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5419,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.37,12.44,7.72,8.19,6.86,9.06,5.86,10.87,7.66,6.86,,
February,5.53,4.44,7.94,2.30,10.01,6.04,0.33,5.77,7.17,6.29,,
March,3.55,4.81,3.79,1.89,4.05,3.13,5.45,6.50,5.61,4.04,,
April,2.30,2.19,5.75,5.09,3.47,2.77,5.83,3.10,9.65,6.73,,
May,2.76,4.02,5.36,3.85,5.78,0.32,4.93,1.91,3.27,3.94,,
June,1.67,2.60,6.84,5.74,5.08,3.92,4.81,4.66,1.62,3.03,,
July,3.47,6.46,3.07,4.57,3.25,5.62,3.72,5.71,2.89,6.38,,
August,7.79,7.90,10.25,3.46,1.59,4.04,0.07,7.39,6.24,7.21,,
September,3.21,9.06,5.87,9.32,7.43,8.83,5.72,9.12,3.76,15.09,,
October,6.03,9.76,10.70,9.10,5.93,0.67,2.92,10.70,10.12,7.72,,
November,5.75,2.69,6.15,11.81,1.53,7.62,11.46,6.69,11.10,5.68,,
December,5.34,10.68,5.46,7.21,7.00,8.56,5.48,9.47,12.11,3.23,,
Total,48.77,77.05,78.90,72.53,61.98,60.58,56.58,81.89,81.20,76.20,,
Calc annual,48.77,77.05,78.90,72.53,61.98,60.58,56.58,81.89,81.20,76.20,,
Difference,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,,
