"SANDFORD-ON-THAMES (ELMSLEA)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1048/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,,4.78,0.78,,,
February,,,,,,,,0.71,0.98,,,
March,,,,,,,,0.56,1.51,,,
April,,,,,,,,1.99,1.11,,,
May,,,,,,,1.95,4.48,2.07,,,
June,,,,,,,1.10,2.38,0.59,,,
July,,,,,,,1.65,0.84,1.78,,,
August,,,,,,,0.56,3.74,1.17,,,
September,,,,,,,1.21,2.01,1.97,,,
October,,,,,,,0.45,2.29,,,,
November,,,,,,,1.34,1.32,,,,
December,,,,,,,1.88,2.05,,,,
Total,,,,,,,,27.15,,,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,10.14,27.15,11.96,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,NaN,NaN,,
