"ASHTON-UNDER-LYNE (KNOTT H RES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2835,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.62,3.90,5.30,6.39,4.20,5.35,3.01,9.94,2.38,2.84,,
February,4.62,1.77,2.80,3.04,4.72,6.71,1.03,3.00,2.44,4.84,,
March,4.49,2.58,1.61,1.01,1.54,1.27,6.04,1.06,1.85,2.23,,
April,2.19,2.07,2.65,3.16,2.71,2.13,3.42,1.18,3.83,3.82,,
May,2.08,4.85,2.71,3.25,4.26,1.40,2.97,1.22,3.07,1.48,,
June,1.92,1.86,4.20,3.35,5.50,3.78,2.79,5.01,1.19,3.30,,
July,2.84,4.77,2.91,3.90,1.86,6.27,3.93,2.71,2.36,3.66,,
August,6.59,4.53,6.70,4.37,2.60,4.95,0.51,5.30,3.16,5.74,,
September,0.66,2.90,5.78,5.71,2.77,6.25,2.69,3.02,1.07,6.92,,
October,5.52,6.94,3.37,4.05,6.55,0.96,0.97,2.76,3.66,2.70,,
November,3.17,1.19,3.53,7.45,0.81,6.31,6.07,2.60,6.23,6.19,,
December,2.67,4.05,3.11,3.86,3.01,3.99,4.14,3.28,6.94,3.49,,
Total,38.37,41.41,44.67,49.54,40.53,49.37,37.57,41.08,38.18,47.21,,
Calc annual,38.37,41.41,44.67,49.54,40.53,49.37,37.57,41.08,38.18,47.21,,
Difference,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,,
