"BALCOMBE (STOCKCROFT)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,523,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,2.77,3.36,7.02,2.75,,,,,,,,
February,4.08,0.62,2.08,1.01,,,,,,,,
March,3.62,3.26,0.40,0.02,,,,,,,,
April,1.46,1.68,1.67,2.14,,,,,,,,
May,2.29,3.62,3.35,1.06,,,,,,,,
June,1.66,0.16,1.91,2.09,,,,,,,,
July,2.89,2.27,2.47,3.14,,,,,,,,
August,5.05,3.71,1.68,2.31,,,,,,,,
September,0.37,2.49,1.77,2.77,,,,,,,,
October,1.11,4.46,3.60,5.14,,,,,,,,
November,4.41,1.73,1.77,6.00,,,,,,,,
December,2.60,3.77,2.80,2.88,,,,,,,,
Total,32.31,31.13,30.52,31.31,,,,,,,,
Calc annual,32.31,31.13,30.52,31.31,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,,
