"DUNFORD BRIDGE (LONG GRAIN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3158/3,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.60,5.08,7.20,9.77,6.50,7.42,5.26,13.64,3.28,3.96,,
February,6.55,2.08,4.58,3.01,7.08,9.26,6.00,5.04,3.98,9.98,,
March,6.80,3.47,2.42,0.96,1.82,2.88,8.91,2.54,2.30,2.97,,
April,3.38,2.68,3.60,3.57,3.38,2.49,5.82,3.00,5.85,5.87,,
May,3.81,4.05,3.31,3.84,4.16,2.58,4.35,2.59,3.74,3.14,,
June,1.80,1.04,3.52,2.82,3.97,4.70,3.16,5.67,0.92,1.80,,
July,2.32,5.23,2.25,3.27,1.95,4.77,2.32,1.50,4.41,2.92,,
August,6.18,5.62,5.51,4.58,3.65,5.03,0.34,5.62,4.22,3.83,,
September,0.67,3.47,4.90,6.54,2.64,7.73,2.36,2.40,2.01,7.66,,
October,6.51,7.11,2.62,5.85,8.62,2.02,1.26,3.28,5.22,3.08,,
November,4.57,1.94,4.55,9.11,0.79,10.47,8.18,2.53,9.33,7.74,,
December,3.65,4.63,3.08,5.65,3.81,5.34,7.43,5.49,11.62,3.50,,
Total,50.84,46.40,47.54,58.97,48.37,64.69,55.39,53.30,56.88,56.45,,
Calc annual,50.84,46.40,47.54,58.97,48.37,64.69,55.39,53.30,56.88,56.45,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
