"BATH (ST JAMES' SQUARE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1984/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,3.52,4.91,1.69,1.68,2.48,2.14,,,,,
February,,0.19,1.75,0.45,2.82,3.37,0.87,,,,,
March,,1.73,0.98,0.34,0.97,0.72,4.51,,,,,
April,,1.25,0.90,1.60,0.88,2.20,2.36,,,,,
May,,4.64,2.87,1.06,2.51,3.94,3.31,,,,,
June,,0.33,1.59,2.12,3.15,3.07,1.61,,,,,
July,,2.98,1.93,2.12,1.27,1.22,3.18,,,,,
August,,4.59,3.50,2.03,2.95,5.05,0.89,,,,,
September,0.50,1.72,3.16,2.31,2.24,3.89,1.56,,,,,
October,1.55,3.43,3.32,4.74,3.77,0.97,0.29,,,,,
November,1.47,1.18,1.98,5.50,0.24,5.03,2.29,,,,,
December,1.90,3.74,1.62,2.42,4.28,2.51,2.65,,,,,
Total,,29.30,28.51,26.38,26.76,34.45,25.66,,,,,
Calc annual,5.42,29.30,28.51,26.38,26.76,34.45,25.66,0.00,0.00,0.00,,
Difference,NaN,0.00,0.00,-0.00,0.00,0.00,0.00,NaN,NaN,NaN,,
