"SCARBOROUGH (SCALBY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3467,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.15,4.24,3.39,1.69,5.34,1.69,2.21,5.34,0.92,1.40,,
February,4.69,1.29,0.46,2.36,1.90,1.78,1.89,1.27,0.76,3.22,,
March,3.09,0.59,0.77,0.79,0.51,1.09,3.65,1.05,1.19,0.97,,
April,1.36,1.08,1.11,2.29,2.96,2.44,2.26,1.25,1.97,3.26,,
May,1.29,3.09,2.43,1.12,2.05,1.64,1.20,1.42,1.54,2.12,,
June,0.58,1.29,1.76,2.83,2.72,2.76,1.52,3.77,1.31,1.65,,
July,2.15,3.33,1.13,1.52,2.19,3.24,1.48,2.07,1.50,3.04,,
August,2.34,2.39,3.43,3.44,3.29,3.27,0.83,2.87,1.90,4.25,,
September,0.65,1.97,3.73,4.97,1.67,4.33,1.56,1.39,0.63,2.46,,
October,3.25,1.99,1.47,2.83,2.33,1.45,0.66,1.42,2.77,1.17,,
November,2.95,1.11,4.30,4.30,1.16,4.82,2.26,0.67,3.39,4.61,,
December,0.69,1.89,1.43,2.42,1.44,2.99,1.61,1.70,2.63,4.54,,
Total,26.19,24.26,25.41,30.56,27.56,31.50,21.13,24.22,20.51,32.69,,
Calc annual,26.19,24.26,25.41,30.56,27.56,31.50,21.13,24.22,20.51,32.69,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,,
