"WATERBEACH (BOTTISHAM LOCK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1210/3,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.90,2.05,3.41,1.06,1.20,0.87,1.24,2.90,1.02,0.84,,
February,1.89,0.34,0.39,0.72,1.09,1.16,1.23,0.53,0.61,2.64,,
March,2.88,1.15,0.59,0.39,0.75,1.06,3.70,0.44,0.69,0.44,,
April,0.65,0.74,0.63,1.36,0.75,0.82,1.17,1.63,1.36,1.92,,
May,1.19,1.76,1.17,1.00,1.96,2.69,0.30,3.36,2.33,2.86,,
June,2.84,0.44,2.38,0.81,1.50,2.41,2.41,2.50,1.43,1.41,,
July,1.61,2.82,0.73,2.17,1.19,2.38,1.26,1.11,2.48,5.60,,
August,3.03,1.05,1.70,2.15,1.97,4.01,0.33,4.24,1.38,2.81,,
September,0.50,1.05,1.34,2.53,2.35,2.36,0.96,1.70,0.30,2.98,,
October,1.97,3.33,1.48,2.93,2.05,1.78,0.27,1.60,3.54,0.49,,
November,2.42,2.16,0.99,2.35,0.39,3.60,1.09,1.27,1.70,3.44,,
December,0.87,1.22,0.95,0.63,1.79,1.35,2.43,1.31,0.99,1.06,,
Total,21.75,18.11,15.76,18.10,16.99,24.49,16.39,22.59,17.83,26.49,,
Calc annual,21.75,18.11,15.76,18.10,16.99,24.49,16.39,22.59,17.83,26.49,,
Difference,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,,
