"EBBW VALE (IRON WORKS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4008,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,5.02,4.45,11.78,5.98,4.99,7.96,5.79,14.11,1.92,1.70,,
February,6.02,0.26,4.46,1.05,7.38,5.74,2.50,3.55,3.23,10.02,,
March,4.36,3.53,1.29,0.40,2.33,2.32,12.83,3.56,2.06,3.38,,
April,1.29,3.28,1.61,2.42,2.95,2.38,6.89,3.74,4.74,3.88,,
May,3.53,7.80,5.94,1.77,4.19,5.19,3.71,4.69,3.73,3.19,,
June,2.15,0.11,4.44,3.24,5.79,5.90,3.48,5.66,0.86,1.90,,
July,3.27,2.68,3.15,3.60,3.78,2.60,3.20,1.70,0.90,6.69,,
August,5.50,6.13,5.16,4.25,3.53,8.69,0.57,6.81,2.59,7.73,,
September,0.73,4.10,5.04,5.67,4.19,8.85,2.66,4.96,2.72,6.19,,
October,6.20,4.50,5.06,8.71,7.26,1.73,1.50,6.01,11.08,2.56,,
November,3.10,0.83,3.74,9.74,0.70,14.33,5.88,3.31,6.80,7.00,,
December,3.42,8.45,3.19,4.99,9.77,6.63,5.47,11.88,4.86,3.37,,
Total,44.59,46.12,54.86,51.82,56.86,72.32,54.48,69.98,45.49,57.61,,
Calc annual,44.59,46.12,54.86,51.82,56.86,72.32,54.48,69.98,45.49,57.61,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
