"LOCH DROMA",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5780,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,-999.00,5.67,9.09,13.38,7.05,,
February,,,,,,-999.00,0.74,6.65,8.71,6.03,,
March,,,,,,-999.00,1.86,5.58,3.87,5.02,,
April,,,,,,-999.00,11.69,6.83,7.21,8.75,,
May,,,,,,-999.00,2.04,3.44,3.34,1.92,,
June,,,,,,-999.00,3.73,4.08,2.51,5.23,,
July,,,,,,-999.00,3.43,4.56,2.67,5.05,,
August,,,,,,4.75,0.35,5.55,6.14,4.67,,
September,,,,,,8.52,9.73,7.09,3.72,14.05,,
October,,,,,,1.68,4.47,7.48,3.90,7.34,,
November,,,,,,7.36,11.85,7.45,5.94,5.17,,
December,,,,,,5.95,6.56,7.10,14.55,4.32,,
Total,,,,,,-999.00,62.12,74.90,75.94,74.60,,
Calc annual,0.00,0.00,0.00,0.00,0.00,28.26,62.12,74.90,75.94,74.60,,
Difference,NaN,NaN,NaN,NaN,NaN,-1027.26,-0.00,0.00,0.00,0.00,,
