"NEWBURY (CROOKHAM)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,781/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,,,,,,,,,
February,,,,,,,,,,,,
March,,,,,,,,,,,,
April,,,0.94,,,,,,,,,
May,,,3.16,,,,,,,,,
June,,,1.09,,,,,,,,,
July,,,1.66,,,,,,,,,
August,,,1.65,,,,,,,,,
September,,,1.32,,,,,,,,,
October,,,4.06,,,,,,,,,
November,,,1.55,,,,,,,,,
December,,,1.67,,,,,,,,,
Total,,,,,,,,,,,,
Calc annual,0.00,0.00,17.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
