"FRISTON",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,531,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.08,3.26,5.20,2.28,2.45,2.80,2.50,5.56,1.30,1.23,,
February,3.37,0.55,1.43,1.28,2.07,3.37,2.60,1.84,1.17,4.57,,
March,2.32,3.65,0.39,0.12,0.92,1.61,7.52,0.81,1.37,1.33,,
April,1.03,0.94,1.61,1.20,1.19,2.08,2.16,1.22,1.26,2.08,,
May,2.07,2.62,1.97,0.32,2.15,3.20,2.07,2.34,1.52,1.06,,
June,2.27,0.25,2.09,1.41,1.43,2.39,2.57,1.60,0.66,0.64,,
July,2.27,2.07,1.81,1.78,4.26,2.39,3.54,1.62,0.70,2.57,,
August,4.59,2.45,1.14,2.81,1.54,7.23,0.09,3.60,1.40,2.92,,
September,0.40,2.25,2.24,2.70,2.88,3.01,1.54,2.80,2.37,3.61,,
October,1.46,3.96,2.71,4.96,2.66,1.08,0.83,2.23,8.74,1.33,,
November,4.58,1.48,2.01,5.43,0.89,4.14,2.28,3.18,4.51,6.28,,
December,1.72,2.93,2.41,1.83,3.60,3.79,2.88,2.83,2.71,3.04,,
Total,30.16,26.41,25.01,26.12,26.04,37.09,30.58,29.63,27.71,30.60,,
Calc annual,30.16,26.41,25.01,26.12,26.04,37.09,30.58,29.63,27.71,30.66,,
Difference,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,-0.06,,
