"GLASGOW (BELLAHOUSTON PARK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5207,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.11,5.68,4.36,3.91,3.33,5.22,4.46,6.28,4.57,2.88,,
February,3.46,1.77,5.20,1.61,6.00,2.89,0.83,4.25,4.35,4.30,,
March,3.29,2.23,2.03,0.78,3.31,2.13,3.26,3.55,1.45,2.58,,
April,2.00,2.42,2.71,2.62,2.12,1.61,6.39,2.73,4.10,3.03,,
May,3.42,2.71,3.47,2.55,3.99,1.17,4.23,1.22,1.82,1.18,,
June,0.58,1.41,2.61,2.94,3.44,3.50,3.13,4.78,0.93,1.50,,
July,3.42,2.41,2.59,2.85,2.92,3.96,3.15,2.79,1.87,5.90,,
August,4.33,3.86,6.54,3.71,1.41,2.64,0.01,6.05,4.18,5.22,,
September,1.59,4.96,2.39,4.35,3.42,6.86,5.16,6.68,1.54,8.17,,
October,3.50,4.96,7.12,4.52,4.54,0.67,2.30,3.95,5.71,3.72,,
November,3.19,0.79,2.08,7.44,0.22,5.77,6.26,3.31,4.46,2.91,,
December,2.24,5.31,1.78,4.15,2.84,3.76,2.22,5.42,8.24,1.56,,
Total,32.13,38.51,42.88,41.43,37.54,40.18,41.40,51.01,43.22,42.95,,
Calc annual,32.13,38.51,42.88,41.43,37.54,40.18,41.40,51.01,43.22,42.95,,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,,
