"STRATHAVEN (EAST OVERTON HOUSE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5196,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,0.66,5.79,5.16,,,,,,,,,
February,3.20,1.24,5.81,,,,,,,,,
March,2.82,1.81,3.09,,,,,,,,,
April,1.80,1.95,,,,,,,,,,
May,4.59,2.22,,,,,,,,,,
June,1.09,1.56,,,,,,,,,,
July,3.72,3.55,,,,,,,,,,
August,5.84,4.69,,,,,,,,,,
September,1.24,5.44,,,,,,,,,,
October,3.93,7.07,,,,,,,,,,
November,2.77,1.06,,,,,,,,,,
December,2.96,6.55,,,,,,,,,,
Total,34.62,42.93,,,,,,,,,,
Calc annual,34.62,42.93,14.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
