"OTTERSHAW (WOOD END)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,236/5,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,2.43,5.29,1.76,1.20,,,,,,,
February,,1.54,1.27,0.72,1.80,,,,,,,
March,,1.71,0.51,0.15,0.78,,,,,,,
April,,1.36,0.96,1.12,1.27,,,,,,,
May,,3.22,2.52,1.00,1.55,,,,,,,
June,,0.74,1.93,2.41,1.98,,,,,,,
July,,1.78,2.10,1.71,4.35,,,,,,,
August,,2.61,1.44,1.89,1.21,,,,,,,
September,0.47,0.88,2.41,2.13,2.16,,,,,,,
October,1.15,3.34,2.68,3.46,2.84,,,,,,,
November,3.21,1.62,1.39,3.87,0.39,,,,,,,
December,1.39,2.73,1.58,1.79,3.55,,,,,,,
Total,,23.96,24.08,22.01,23.08,,,,,,,
Calc annual,6.22,23.96,24.08,22.01,23.08,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,,
