"BATH (WESTON LAWN)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1985/1,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,,,,1.86,1.88,2.74,2.26,,,,,
February,,,,0.68,3.07,3.40,1.28,,,,,
March,,,,0.46,1.07,0.82,5.52,,,,,
April,,,,1.75,1.02,2.31,2.75,,,,,
May,,,,1.07,2.82,4.02,3.23,,,,,
June,,,,2.12,3.37,3.17,1.77,,,,,
July,,,,2.31,1.44,1.28,3.20,,,,,
August,,,,2.01,3.43,5.14,0.76,,,,,
September,,,,2.44,2.69,4.22,1.62,,,,,
October,,,,5.09,3.74,1.18,0.34,,,,,
November,,,1.25,6.27,0.29,4.86,2.32,,,,,
December,,,1.66,2.46,4.59,2.86,2.99,,,,,
Total,,,,28.52,29.41,36.00,28.04,,,,,
Calc annual,0.00,0.00,2.91,28.52,29.41,36.00,28.04,0.00,0.00,0.00,,
Difference,NaN,NaN,NaN,0.00,0.00,0.00,0.00,NaN,NaN,NaN,,
