"WHITTINGTON (NEWCASTLE W.W.)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3582,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.75,1.22,1.30,1.79,2.65,3.79,2.60,1.79,4.38,1.57,,
February,1.57,0.61,4.18,0.26,3.15,2.17,3.17,1.01,1.44,1.82,,
March,1.33,2.19,1.00,3.68,0.92,2.30,3.35,0.67,3.36,3.22,,
April,2.66,1.83,1.44,3.45,2.92,1.47,2.11,0.15,1.00,1.23,,
May,2.67,2.62,1.46,1.16,0.74,1.55,2.58,2.43,1.27,1.23,,
June,4.33,1.45,2.03,2.56,2.13,2.46,1.53,3.34,2.22,0.56,,
July,4.05,3.48,2.15,2.92,0.75,3.00,2.50,2.46,2.54,7.07,,
August,5.60,2.27,1.67,3.17,2.48,2.15,2.59,2.44,2.30,1.19,,
September,1.10,3.53,1.29,1.68,2.91,3.53,2.83,1.51,1.41,1.76,,
October,1.23,4.10,3.20,3.37,4.90,2.17,2.11,4.08,5.80,2.73,,
November,2.65,1.13,2.96,2.84,3.40,2.77,0.88,2.27,3.17,2.71,,
December,1.52,1.05,0.90,3.97,1.67,1.88,4.58,2.64,1.25,2.26,,
Total,30.46,25.48,23.58,30.85,28.62,29.24,30.83,24.79,30.14,27.35,,
Calc annual,30.46,25.48,23.58,30.85,28.62,29.24,30.83,24.79,30.14,27.35,,
Difference,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,0.00,-0.00,,
