NEWTON STEWART (DOUGLAS EWART HIGH SCHOOL),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5011/7,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,1.58,8.43,7.04,,,,,,,,,
February,4.34,2.05,3.93,,,,,,,,,
March,3.51,4.20,1.19,,,,,,,,,
April,1.69,2.78,3.13,,,,,,,,,
May,3.75,3.28,3.74,,,,,,,,,
June,1.06,1.31,,,,,,,,,,
July,3.54,5.14,,,,,,,,,,
August,6.60,5.05,,,,,,,,,,
September,3.55,5.03,,,,,,,,,,
October,5.81,5.49,,,,,,,,,,
November,3.74,1.03,5.14,,,,,,,,,
December,2.32,7.82,,,,,,,,,,
Total,41.49,51.61,,,,,,,,,,
Calc annual,41.49,51.61,24.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
