LONG-EATON-TOWN-HALL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK490339,Long,-1.2729974,Lat,52.900315,Elevation,105,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,1.93,2.31,1.5,4.18,1.22,3.43,1.56,1.24,1.83,2.14,0.82,3.14,3.28,2.66,4.33,,3.57,2.34,3.92,2.79,1.84,2.11,1.61,4.52,0.95,0.83,2.23,1.83,0.94,1.11,2.01,3.04,1.69,2.57,2.87,4.72
February,,,,,,2.6,2.27,1.58,1.64,0.49,0.71,2.46,0.31,2.63,0.52,1.97,1.72,3.61,0.54,1.13,2.74,2.08,1.27,0.56,2.09,2.09,3.2,1.63,1.46,0.59,4.16,2.47,0.63,1.43,2.06,1.76,0.44,2.16,3.46,0.17,1.85
March,,,,,,0.82,0.82,2.27,1.44,0.08,2.79,0.37,1.41,2.47,1.71,0.58,1.44,1.92,0.23,1.61,2.02,2.74,1.93,0.93,0.47,0.78,0.83,4.92,0.7,1.47,0.69,3.34,2.61,1.22,1.81,2.35,0.97,1.98,1.51,1.25,1.31
April,,,,,,1.94,1.61,1.96,0.81,1.18,2.6,2.89,2.45,1.24,2.12,2.71,1.37,2,0.05,1.52,1.69,1.45,1.33,0.67,2.16,1.8,1.28,1.92,1.25,2.05,2.31,1.61,1.57,2.06,0.35,0.92,1.56,0.24,0.59,2.21,1.07
May,,,,,,4.67,2.93,1.15,1.3,1.78,1.94,2.62,6.42,1.77,0.93,0.24,0.5,2.27,1.99,0.82,1.61,2.16,2.93,2.89,1.28,2.64,1.17,1.51,1.65,1.69,1.69,2.57,4.1,2.03,1.96,2.99,0.48,0.87,2,0.34,1.27
June,,,,,,0.02,1.77,3.55,2.55,1.29,2.34,3.87,0.68,1.51,0.43,3.87,3.47,0.63,1.15,1.45,0.91,0.76,0.75,1.76,1.47,2.48,2.91,1.36,2.02,0.63,1.15,1.49,2.01,2.59,2.79,4.16,3.61,1.72,4.3,0.76,2.15
July,,,,,,1.42,1.22,2.82,0.78,1.49,4.87,4.9,3.47,1.69,1.11,0.29,4.25,3.4,3.16,3.29,3.07,3.85,2.45,0.81,2.5,2.17,1.67,1.86,0.95,2.99,1.78,0.65,0.32,1.63,1.8,0.76,2.9,2.13,3.95,0.9,3.55
August,,,,,,1.85,1.68,2.98,3.29,2.28,2.53,4.01,1.84,0.72,1.84,1.98,0.72,0.65,1.81,4.18,0.26,4.13,2.33,1.84,3.34,1.58,3.59,0.1,4.33,1.45,2.78,5.73,2.01,1.85,4.11,0.5,4.73,2.51,2.43,0.64,3.45
September,,,,,,2.96,0.65,4.09,0.64,0.71,3.5,2.31,1.58,1.7,2.01,4.45,2.84,1.05,2.2,1.8,0.62,0.25,1.02,2.16,3.12,1.87,3.13,2,2.36,1.31,2.86,1.16,1.25,1.78,2.19,0.61,2.81,5.89,2.39,0.03,4.2
October,,,,,,2.9,2.22,1.93,3.79,2.99,3,0.51,2.99,3.48,1.06,3.02,1.11,2.11,2.16,2.65,3.96,2.55,1.95,1.89,2.34,3.56,1.17,0.26,2.23,4.31,0.87,0.7,2.33,1.88,2.74,1.93,0.59,1.13,2.23,1.71,4.75
November,,,,,,1.61,3.09,2.35,2.51,4.66,2.62,2.45,1.63,0.94,1.94,3.76,2.09,1.24,2.2,3.81,5.45,3.27,1.52,1.84,3.5,0.32,4.36,1.6,1.16,2.49,3.68,4.84,1.54,1.53,4.5,1.61,0.87,2.05,1.35,2.24,2.53
December,,,,,,2.09,0.76,2.08,1.94,4,1.94,0.95,0.53,0.32,3.43,3.27,1.77,2.28,3.52,1.37,1.78,0.76,1.89,0.78,1.22,1.95,2.06,1.99,2.73,2.14,1.11,1.73,2.37,0.92,2.39,2,2.53,1.87,2.79,3,3.04
Total,,,,,,24.81,21.33,28.26,24.87,22.17,32.27,28.9,24.55,20.3,19.24,26.96,24.42,24.44,21.67,27.96,,27.57,21.71,20.05,26.28,23.08,27.48,20.76,25.36,22.07,23.91,28.52,22.57,19.86,27.81,21.6,24.53,24.24,29.57,16.12,33.89
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDAS src_id 3510 LONG EATON: TOWN HALL Start 1925 end 1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"NGR is from 1950s record and is The Hall, now called the Town Hall. Altitudes match.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
