"EAST LANGTON GRANGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4420,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.28,2.07,3.56,1.21,2.05,,,,,,,
February,0.52,0.36,2.11,3.64,0.69,,,,,,,
March,2.43,0.56,1.48,1.55,0.51,,,,,,,
April,4.92,0.98,2.48,1.98,2.48,,,,,,,
May,1.54,1.30,0.80,1.15,3.66,,,,,,,
June,1.70,0.90,0.63,0.71,1.79,,,,,,,
July,3.49,0.22,3.97,3.91,3.09,,,,,,,
August,1.40,2.06,4.95,1.76,2.18,,,,,,,
September,2.02,0.75,2.15,3.11,2.27,,,,,,,
October,1.44,1.95,0.68,3.27,3.93,,,,,,,
November,1.17,1.04,1.10,1.73,1.64,,,,,,,
December,1.69,1.77,2.22,2.50,2.05,,,,,,,
Total,24.60,13.96,26.13,26.52,26.34,,,,,,,
Calc annual,24.60,13.96,26.13,26.52,26.34,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,
