"REIGATE THE KNOWLE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4788,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.25,2.65,3.54,1.63,2.86,3.11,3.26,2.44,4.42,1.54,,
February,0.60,0.21,2.42,3.61,0.73,4.35,2.67,4.68,1.77,0.45,,
March,1.74,1.37,2.29,1.94,1.49,0.84,0.38,3.63,2.18,0.02,,
April,2.61,1.13,3.26,2.13,3.44,3.29,4.30,2.13,1.82,0.96,,
May,1.07,1.37,0.75,3.00,3.50,2.44,1.86,1.14,2.02,2.45,,
June,1.50,0.11,1.33,0.38,2.69,0.17,3.95,4.20,2.66,1.57,,
July,4.69,0.22,3.10,3.59,4.05,3.92,1.77,2.69,1.61,1.99,,
August,1.33,1.55,2.08,1.97,3.59,2.83,2.37,5.03,2.62,,,
September,3.35,0.89,1.39,1.55,3.34,3.10,0.93,5.68,0.74,,,
October,1.04,1.34,0.99,6.76,3.63,3.59,2.39,2.20,5.81,,,
November,1.93,1.84,1.92,1.65,3.46,2.97,6.20,2.97,2.85,,,
December,2.74,1.93,4.32,2.65,3.88,3.24,0.48,5.90,3.38,,,
Total,25.85,14.61,27.39,30.86,36.66,33.85,30.56,42.69,31.88,,,
Calc annual,25.85,14.61,27.39,30.86,36.66,33.85,30.56,42.69,31.88,8.98,0.00,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,
