ELHAM-OTTINGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,TR168422,Long,1.097709,Lat,51.138007,Elevation,300,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,275/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,,,,4.82,7.61,2.59,2.89,3.69,6.23,1.98,2.98,2.42,2.45,4.61,1.56,1.74,3.93,3.34,1.53,2.54,5.09,6.63,3.03,4.72,3.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,,,,1.38,1.63,2.48,2.75,1.85,2.05,1.6,2.31,3.73,1.92,1.47,1.59,5.21,6.76,1.99,2.92,3.39,2.92,2.07,5.04,3.81,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,,,,0.69,2.35,3.17,2.4,3.03,0.41,0.35,1.31,2.71,5.99,0.93,1.04,1.3,3.88,4.74,0.24,4.81,2.35,0.83,1.36,2.18,2.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,,,,0.85,3.59,1.92,1.37,1.37,1.11,1.76,1.52,2.01,1.62,1.61,2,3.35,2.42,1.45,1.87,0.43,0.3,1.08,0.62,1.84,3.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,,,,3.28,2,0.99,1.88,2.75,1.87,1.2,1.94,4.49,1.37,1.8,2.36,1.68,2.45,1.87,1.86,2.17,4.99,0.59,1.61,2.38,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,,,,1.28,1.89,0.84,0.77,0.12,1.46,1.47,1.05,3.09,2.77,2.21,0.74,0.93,2.03,1.01,2.59,3.31,1.88,3.63,0.64,4.86,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,,,,3.64,1.62,3.13,4.3,3.1,2.34,3.12,2.26,3.31,2.25,2.76,0.73,3.84,1.86,1.12,2.76,4.99,1.65,2.77,5.21,3.24,1.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,,,,1.85,1.78,0,6.18,2.07,1.49,1.66,2.85,4.97,0.01,3.9,0.97,3.17,5.46,4.42,2.6,4.36,2.27,3.43,2.97,4.85,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,,,,3.23,3.28,2.42,0.27,3.06,2.76,3.78,1.75,3.36,1.1,2.76,3.88,3.42,4.52,5.57,5.05,2.52,1.55,2.52,4.17,3.66,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,,,,4.34,13.69,4.06,2.2,3.36,2.26,6.56,2.26,1.63,0.57,1.45,8.53,0.83,3.43,4.05,3.65,3.1,5.6,2.58,1.58,4.72,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
