HAFODTANYGRAIG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SH633502,Long,-4.039939,Lat,53.031564,Elevation,280,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4386/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,,,9.4,12.34,6.1,11.58,11.21,15.93,13.73,5.59,3.59,16.38,15.54,15.58,11.05,18.23,11.4,25.26,8.18,6.98,11.32,,,,,,,,,
February,,,,,,,,,,,,,,8.33,1.11,14.68,4.76,14.57,5.7,14.32,8.36,7.9,4.55,8.07,5.06,11.37,13.44,3.1,8.84,6.47,14,7,,,,,,,,,
March,,,,,,,,,,,,,,6,6.83,2.8,5.87,4.4,7.5,6.06,10.4,7.45,7.41,4.31,2.23,6.19,4.6,14.11,7.26,5.54,5.57,11.57,,,,,,,,,
April,,,,,,,,,,,,,,4.24,4.31,7.39,2.39,9.12,1.08,5.3,5.77,2.58,4.39,5.76,6.06,6.05,2.83,10.27,5.92,10.12,10.57,7.94,,,,,,,,,
May,,,,,,,,,,,,,,3.05,8.21,2.27,2.38,1.69,7.17,1.22,2.29,6.81,7.17,10.39,5.85,6.03,2.91,4.16,4.05,4.51,1.24,2.28,,,,,,,,,
June,,,,,,,,,,,,,,7.7,4.4,12.59,8.36,6.18,12.35,6.26,1.36,0.65,0.62,10.93,6.46,7.51,11.57,5.68,11.73,2,5.5,3.32,,,,,,,,,
July,,,,,,,,,,,,,,6.25,1.44,2.11,11.4,5.35,15.52,15.47,4.31,3.81,7.89,7.53,7.71,5.77,6.79,6.29,5.54,2.6,6.82,3.71,,,,,,,,,
August,,,,,,,,,,,,,,6.49,10.3,5.01,8.4,3.91,5.59,5.55,1.71,9.32,9.16,11.28,6.91,1.72,9.04,0.6,10.33,6.29,14.03,14.35,,,,,,,,,
September,,,,,,,,,,,,,,2.32,12.69,14.76,9.47,6.02,4.73,2.09,7.93,2.33,8.41,10.77,9.35,11.63,15.68,7.74,12.07,3.64,20.84,14.36,,,,,,,,,
October,,,,,,,,,,,,,,12.93,16.87,17.24,8.75,6.19,21.31,6.3,10.43,12.29,12.83,11.14,12.99,8.47,1.94,1.9,7.06,13.1,9.31,1.66,,,,,,,,,
November,,,,,,,,,,,,,,3.73,2.96,13.03,11.8,5.61,13.56,16.55,14.6,5.86,2.74,9.27,15.93,1.15,16.31,14.03,8.58,12.69,9.87,13.63,,,,,,,,,
December,,,,,,,,,,,,,,2.82,17.55,5.95,16.11,9.54,9.59,11.18,11.29,8.31,14.64,3.49,14.2,9.68,15.66,6.8,11.65,15.88,8.59,17.41,,,,,,,,,
Total,,,,123.63,107.81,93.41,95.51,122.6,127.98,105.78,109.41,112.48,96.71,73.26,99.01,103.93,101.27,83.79,120.03,104.03,84.04,70.9,96.19,108.48,108.33,86.62,119,86.08,118.29,91.02,113.32,108.55,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Totals for 1925, 1927, 1928, 1930 added at concatenation.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
