"ARNFIELD RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2747,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,2.26,5.69,
February,,,,,,,,,,1.02,0.72,
March,,,,,,,,,,1.04,3.17,
April,,,,,,,,,,2.06,3.41,
May,,,,,,,,,1.04,3.03,2.09,
June,,,,,,,,,6.79,1.52,4.82,
July,,,,,,,,,1.89,3.11,6.36,
August,,,,,,,,,5.29,5.23,5.08,
September,,,,,,,,,0.94,1.80,4.32,
October,,,,,,,,,3.91,5.43,5.58,
November,,,,,,,,,6.35,9.09,5.65,
December,,,,,,,,,3.06,6.91,3.16,
Total,,,,,,,,,,42.50,50.05,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.27,42.50,50.05,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,
