"ARNFIELD RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2747,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,7.19,4.28,2.31,2.76,2.58,3.30,4.82,4.42,5.37,2.05,,
February,5.87,0.30,5.22,0.22,5.02,2.75,6.34,1.55,4.03,3.28,,
March,0.42,2.92,3.30,3.36,2.19,2.45,2.31,1.50,2.74,3.03,,
April,5.03,4.39,2.05,2.31,3.26,1.39,3.58,0.57,2.21,3.08,,
May,2.25,4.33,1.93,2.76,0.76,0.67,2.25,3.78,2.45,1.29,,
June,6.31,0.41,2.89,2.62,3.66,2.71,2.42,3.99,2.47,0.93,,
July,4.81,6.65,3.68,5.58,1.95,4.70,2.97,4.90,7.08,5.94,,
August,5.84,1.45,1.53,2.93,1.65,2.81,2.26,3.32,1.91,2.12,,
September,4.60,4.22,1.30,2.71,5.65,6.20,1.51,1.77,1.27,3.75,,
October,2.11,7.83,5.28,5.56,7.00,4.67,1.90,7.58,2.30,3.43,,
November,5.63,3.43,1.93,2.13,4.63,5.01,1.61,4.70,6.85,7.19,,
December,1.95,1.74,0.74,4.19,3.64,3.66,2.96,3.85,3.84,4.88,,
Total,52.01,41.95,32.16,37.13,41.99,40.32,34.93,41.93,42.52,40.97,,
Calc annual,52.01,41.95,32.16,37.13,41.99,40.32,34.93,41.93,42.52,40.97,,
Difference,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,0.00,-0.00,,
