MALLAIG MANSE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5715,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,5.81,8.30,5.36,,,,,,,,,
February,5.47,0.36,5.96,,,,,,,,,
March,1.16,2.24,2.96,,,,,,,,,
April,2.23,4.02,,,,,,,,,,
May,3.42,2.21,,,,,,,,,,
June,5.31,1.13,,,,,,,,,,
July,5.67,6.61,,,,,,,,,,
August,2.18,2.97,,,,,,,,,,
September,2.10,6.90,,,,,,,,,,
October,6.15,9.11,,,,,,,,,,
November,6.27,7.65,,,,,,,,,,
December,7.22,5.58,,,,,,,,,,
Total,52.99,57.08,,,,,,,,,,
Calc annual,52.99,57.08,14.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
