"WIGAN W.W. (BILLINGE HIGHER END)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2993,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,4.20,4.27,2.09,2.85,2.05,4.97,2.72,4.15,5.49,2.11,,
February,3.56,0.04,3.68,0.29,3.72,2.26,4.87,1.12,3.47,2.66,,
March,0.40,2.54,2.34,1.91,1.42,2.19,1.63,0.92,2.04,2.80,,
April,2.98,2.92,1.24,2.33,3.09,1.57,3.34,0.43,2.20,2.34,,
May,2.17,5.08,1.81,2.84,1.65,0.80,2.52,4.53,1.56,2.17,,
June,5.22,0.41,2.45,2.16,3.01,3.17,1.77,3.48,3.92,0.76,,
July,3.34,5.27,2.04,1.39,1.98,4.12,1.89,3.77,5.94,3.43,,
August,6.03,1.05,1.69,3.38,1.99,2.51,3.10,3.67,3.75,1.60,,
September,3.88,4.14,1.17,2.84,6.53,5.38,2.01,1.96,0.95,3.75,,
October,2.30,8.76,4.26,5.21,6.99,3.44,2.62,8.51,1.96,4.50,,
November,6.62,3.40,1.82,2.20,5.09,5.28,2.12,4.75,6.01,6.92,,
December,1.82,1.78,0.57,5.82,3.56,4.55,2.51,4.83,4.69,3.56,,
Total,42.52,39.66,25.16,33.22,41.08,40.24,31.10,42.12,41.98,36.60,,
Calc annual,42.52,39.66,25.16,33.22,41.08,40.24,31.10,42.12,41.98,36.60,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
