WIGAN W.W. BILLINGE HIGHER END,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD525030,Long,-2.717906,Lat,53.52151,Elevation,374,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,2.46,2.94,3.92,5.28,3.21,2.38,3.02,1.98,3.75,3.69,8.99,2.01,5.94,4.2,4.27,2.09,2.85,2.05,4.97,2.72,4.15,5.49,2.11,1.72,3.65,4.84,5.01,2.43,4.9,2.87,7.16,2.75,1.97,3.37,,,,,,,,,
February,,,,,,,,,3.07,0.96,3.06,0.55,3.02,4.58,0.76,4.71,3.12,1.44,3.9,1.15,0.29,3.56,0.04,3.68,0.29,3.72,2.26,4.87,1.12,3.47,2.66,3.73,1.69,2.31,1.65,3.76,5.5,0.69,2.08,1.62,4.8,2.45,,,,,,,,,
March,,,,,,,,,1.69,5.41,3.72,2.57,1.69,1.55,1.25,1.08,1.22,4.12,2.17,1.15,3.42,0.4,2.54,2.34,1.91,1.42,2.19,1.63,0.92,2.04,2.8,2.75,2.88,1.02,0.88,1.34,0.78,4.68,1.13,2.76,1.55,4.79,,,,,,,,,
April,,,,,,,,,0.76,1.83,5.51,1.41,2.25,3.04,1.76,1.58,1.04,1.61,0.96,0.95,2.86,2.98,2.92,1.24,2.33,3.09,1.57,3.34,0.43,2.2,2.34,1.66,1.76,1.83,2.73,2.07,0.99,3.19,1.56,2.84,3.02,1.71,,,,,,,,,
May,,,,,,,,,2.88,1.39,6.07,2.41,1.29,2.93,4.67,3.7,4.46,1.02,1.07,2.44,2.24,2.17,5.08,1.81,2.84,1.65,0.8,2.52,4.53,1.56,2.17,2.19,3.53,2.67,2.1,4.16,2,3.04,1.43,3.23,1.28,3.6,,,,,,,,,
June,,,,,,,,,1.87,1.82,3.17,0.31,2.52,0.65,2.44,0.02,1.57,4.68,5.38,1.71,2.01,5.22,0.41,2.45,2.16,3.01,3.17,1.77,3.48,3.92,0.76,0.35,0.47,3.28,2.18,3.37,3.83,2.04,4.13,0.92,2.39,1.09,,,,,,,,,
July,,,,,,,,,4.09,2.4,7.23,1.39,4.5,3.88,4.45,2.69,3.51,3.27,2.16,4.07,5.15,3.34,5.27,2.04,1.39,1.98,4.12,1.89,3.77,5.94,3.43,1.63,3.87,3.09,3.54,4.18,4.02,3.11,2.21,2.74,3.09,2.55,,,,,,,,,
August,,,,,,,,,2.99,4.25,2.78,5.01,3.44,3.84,6.99,3.27,4.6,6.14,4.77,4.61,6.9,6.03,1.05,1.69,3.38,1.99,2.51,3.1,3.67,3.75,1.6,5.15,4.51,5.31,4.28,2.43,6.73,0.17,5.53,2.97,8.85,4.99,,,,,,,,,
September,,,,,,,,,9.88,2.39,4.06,1.23,3.93,3.78,4.11,4.08,4.34,6.04,1.33,2.3,3.59,3.88,4.14,1.17,2.84,6.53,5.38,2.01,1.96,0.95,3.75,1.08,3.64,4.71,4.87,2.42,6.3,2.71,2.29,1.48,6.36,3.53,,,,,,,,,
October,,,,,,,,,3.4,2.19,1.23,3.1,0.25,4.47,4.39,3.91,3.62,3.38,4.44,5.71,5.7,2.3,8.76,4.26,5.21,6.99,3.44,2.62,8.51,1.96,4.5,4.65,5.29,4.27,4.47,5.62,0.84,0.65,3.27,4.23,2.88,1.08,,,,,,,,,
November,,,,,,,,,2.02,2.24,1.53,2.86,2.86,4.39,1.76,2.95,5.45,5.1,6.83,6.88,5.98,6.62,3.4,1.82,2.2,5.09,5.28,2.12,4.75,6.01,6.92,2.62,1.16,3.14,6.95,0.44,5.25,4.17,2.32,5.54,5.39,8.91,,,,,,,,,
December,,,,,,,,,7.18,6.39,2.84,4.76,4.83,4.95,4.12,2.43,1.74,1.43,2.9,7.01,4.52,1.82,1.78,0.57,5.82,3.56,4.55,2.51,4.83,4.69,3.56,1.5,3.97,1.8,3.33,3.14,3.67,3.47,3.47,5.51,4.09,7.3,,,,,,,,,
Total,,,,,,,,,42.29,34.21,45.12,30.88,33.79,40.44,39.72,32.4,38.42,41.92,44.9,39.99,48.6,42.52,39.66,25.16,33.22,41.08,40.24,31.1,42.12,41.98,36.6,29.03,36.42,38.27,41.99,35.36,44.81,30.79,36.58,36.59,45.67,45.37,,,,,,,,,
