"PENTLAND HILLS (FAIRMILEHEAD)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5134,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.05,4.29,1.72,1.75,2.39,3.16,2.85,2.41,5.97,0.76,3.25,
February,2.77,0.77,2.37,3.02,0.73,4.11,3.19,1.18,2.63,0.77,0.40,
March,2.55,1.86,1.95,1.20,1.28,2.37,1.52,1.99,1.80,0.19,2.49,
April,2.19,0.85,1.54,2.34,1.49,4.12,1.75,1.50,0.77,1.65,1.09,
May,2.61,1.71,0.99,2.11,5.70,5.02,3.68,1.68,1.47,1.89,1.17,
June,1.13,0.42,2.26,1.20,2.39,0.53,3.55,3.85,5.75,2.80,1.79,
July,4.26,2.79,3.97,2.85,4.38,1.31,3.01,2.60,2.13,2.64,3.47,
August,6.11,4.56,1.63,4.38,3.10,4.12,2.51,7.56,4.71,4.12,5.18,
September,1.54,2.16,2.00,2.30,3.21,5.11,4.18,9.06,2.14,0.33,5.01,
October,0.94,4.32,2.38,2.34,4.27,2.14,3.52,3.30,3.24,3.12,3.12,
November,2.00,1.34,1.39,3.19,1.11,0.64,3.39,1.70,2.80,3.96,4.07,
December,2.05,3.17,2.88,2.51,3.37,3.43,0.81,1.50,1.88,4.00,1.72,
Total,31.20,28.24,25.08,29.19,33.42,36.06,33.96,38.33,35.29,26.23,32.76,
Calc annual,31.20,28.24,25.08,29.19,33.42,36.06,33.96,38.33,35.29,26.23,32.76,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
