FAIRMILEHEAD (WATER WORKS),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT249683,Long,-3.202678,Lat,55.901933,Elevation,590,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,1.42,2.57,2.87,1.77,3.34,2.34,2.22,2.44,3.05,4.29,1.72,1.75,2.39,3.16,2.85,2.41,5.97,0.76,3.25,1.77,4.1,3.21,2.55,1.1,3.92,2.92,3.71,4.47,1.19,2.01,3.58,2.81,2.3,3.55,2.24,2.65,5.62,2.18,1.42,3.28,2.9,0.38,2.96,2.2,1.56,3.33,1.67,1.03,2.52
February,,,2.25,1.71,2.88,2.6,4.57,0.66,3.22,1.61,2.77,0.77,2.37,3.02,0.73,4.11,3.19,1.18,2.63,0.77,0.4,1.71,0.14,1.34,0.08,1.97,2.89,3.68,0.94,2.24,1.09,4.13,1.41,1.69,0.91,3.02,1.7,1.75,2.56,1.97,3.26,2.36,0.41,0.7,1.73,1.6,2.05,2.76,2.24,0.44,2.23
March,,,2.26,4.05,3.91,1.56,3.15,1.38,0.74,2.13,2.55,1.86,1.95,1.2,1.28,2.37,1.52,1.99,1.8,0.19,2.49,1.28,2.59,1.06,2.59,1.01,2.58,2.42,0.67,3.2,3.05,3.37,1.31,1.7,0.46,1.22,1.89,4.8,1.27,1.14,2.57,3.08,1.2,0.41,1.61,2.04,1.21,1.68,1.96,0.46,1.35
April,,,0.26,2.7,1.73,1.66,3.64,2.24,0.83,3.19,2.19,0.85,1.54,2.34,1.49,4.12,1.75,1.5,0.77,1.65,1.09,2.08,2.64,1.96,4.87,3.23,1.13,1.25,0.12,1.51,2.43,1.74,1.73,1.03,1.99,1.48,0.54,3.64,1.88,1.6,2.61,2.8,1.34,2.38,1.23,0.42,0.67,0.59,1.8,1.75,1.09
May,,,1.61,1.66,2.32,1.79,5.5,1.81,3.04,0.81,2.61,1.71,0.99,2.11,5.7,5.02,3.68,1.68,1.47,1.89,1.17,2.44,3.56,1.64,1.43,0.9,0.84,2.95,3.84,0.9,1.7,3.27,1.53,3.62,2.78,4.29,2.01,2.87,2.36,2.51,2.28,3.58,1.8,2.13,4.74,2.15,0.82,1.69,2.22,0.49,1.47
June,,,5.21,1.82,1.48,2,4,1.91,0.58,1.8,1.13,0.42,2.26,1.2,2.39,0.53,3.55,3.85,5.75,2.8,1.79,4.79,1.17,1.94,2.86,2.41,1.6,1.18,3.31,1.36,0.54,0.91,1.11,1.87,2.35,1.59,1.96,3.01,4.74,1.23,1.47,1.62,2.6,1.71,2.2,0.83,2.39,1.39,3.74,1.55,1.44
July,,,2.37,0.55,2.85,3.48,5.89,1.48,3.95,0.86,4.26,2.79,3.97,2.85,4.38,1.31,3.01,2.6,2.13,2.64,3.47,3.57,2.58,5.15,2.52,0.6,4.1,4.95,2.4,2.71,8.51,3.12,2.93,2.18,2.6,2.3,3.4,2.73,2.58,2.65,3.08,3.82,2.07,3.77,1.61,1.88,5.27,5.14,6.54,2.41,2.6
August,,,5.91,1.9,1.77,4.58,4.07,4.73,2.01,1.65,6.11,4.56,1.63,4.38,3.1,4.12,2.51,7.56,4.71,4.12,5.18,5.63,0.34,0.85,3.76,2.72,1.15,3.99,1.5,1.26,0.65,3.36,2.65,3.8,2.95,3.47,4.05,0.22,10.61,2.93,2.67,5.74,4.84,2.13,5.91,1.15,6.98,3.22,2.6,0.22,4.28
September,,,3.8,2.83,0.9,3.5,1.94,1.29,4.95,2.92,1.54,2.16,2,2.3,3.21,5.11,4.18,9.06,2.14,0.33,5.01,2.02,2.83,2.81,1.81,3.51,3.2,1.82,2.75,1.33,2.38,0.89,2.96,1.41,5.34,3.3,4.18,1.5,2.83,1.76,5.2,0.98,2.06,2.87,3.29,1.33,4.04,1.58,2.69,0.44,1.36
October,,,3.04,2.3,1.63,2.28,4.75,3.34,3.28,2.71,0.94,4.32,2.38,2.34,4.27,2.14,3.52,3.3,3.24,3.12,3.12,1.95,5.97,2.44,3.7,6.7,1.65,4.45,5.19,2.01,2.63,3.5,3.02,3.47,2.67,3.68,0.89,1.08,1.46,4.86,2.33,0.62,1.59,1.51,6.11,1.6,1.83,2.13,1.15,1.41,3.3
