"DOWNHAM MARKET, DIAL HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1462,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,1.98,2.19,2.21,1.54,1.98,0.89,3.03,1.78,3.47,2.13,1.31,
February,0.53,0.44,2.44,2.94,1.10,2.09,1.73,2.39,0.81,0.44,0.58,
March,2.03,0.94,1.89,1.48,0.67,1.05,0.20,1.48,1.25,0.19,1.07,
April,2.60,1.51,2.22,1.06,2.35,2.24,1.44,1.65,0.92,0.53,1.83,
May,1.82,1.04,0.82,1.51,3.02,2.00,2.12,0.76,1.67,1.27,3.19,
June,2.07,0.46,1.37,0.53,1.59,0.44,2.55,3.82,2.09,0.73,0.73,
July,2.60,0.86,4.36,2.32,1.73,1.14,1.49,1.88,2.32,2.88,3.83,
August,1.80,1.98,2.52,1.85,1.53,1.95,1.01,2.89,1.76,0.80,1.78,
September,2.02,1.01,2.88,1.77,2.40,2.76,1.38,4.36,0.65,0.33,4.07,
October,0.43,1.62,0.68,2.78,3.79,2.40,2.04,1.77,3.32,2.62,0.58,
November,0.73,1.36,1.09,1.34,2.16,2.06,3.31,2.60,2.09,3.55,3.36,
December,2.19,1.18,2.00,2.72,1.53,2.03,0.51,1.68,2.08,3.70,1.97,
Total,20.80,14.59,24.48,21.84,23.85,21.05,20.81,27.06,22.43,19.17,24.30,
Calc annual,20.80,14.59,24.48,21.84,23.85,21.05,20.81,27.06,22.43,19.17,24.30,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
