MORPETH BOTHALHAUGH lawn monthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ241863,Long,-1.623198,Lat,55.170427,Elevation,125,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,1.95,3.09,1.16,3.39,1.32,1.83,0.91,2.45,0.84,1.02,1.34,1.22,4.55,1.11,2.05,0.81,2.18,3.57,1.71,0.93,3.1,1.82,0.38,2.32,0.7,1.52,1.49,2.54,1.78,3.31,3.9,2.12,2.22,1.17,3.06,2.89,3.64,2.52,3.86,2.75,,,,,,,,
February,,,,1.43,1.03,0.75,1.04,0.33,1.05,0.7,1.35,0.1,2.13,3.1,2.56,0.84,0.63,1.22,1.03,1.2,4.32,1.59,1.33,1.14,2.12,0.8,1.04,1.34,1.51,1.75,2.92,0.75,2.64,0.46,1.39,2.73,2.31,1,1.46,1.75,1.31,0.22,2.44,,,,,,,,
March,,2.79,,1.61,1.95,2.18,1.73,1.82,,3.24,1.97,3.57,1.49,0.44,1,3.01,2.85,3.2,1.32,1.76,2.02,1.61,0.99,1.02,1.37,1.7,1.09,1.06,2.74,4.71,0.69,2.24,1.73,2.53,2.58,2.11,3.18,2.5,1.24,2.39,2.77,0.69,1.88,,,,,,,,
April,,1.17,,1.27,1.57,2.14,1.58,,1.8,2.86,0.51,1.13,0.88,0.38,1.16,1.19,0.79,1.64,2.7,2.85,1.34,0.81,1.3,1.4,1.31,3.04,0.66,1.59,2.53,3.14,2.11,1.46,0.1,2.81,0.53,0.7,1.48,2.36,1.26,1.42,3.01,0.88,1.54,,,,,,,,
May,,1.75,,1.68,1.16,2.85,2.73,1.99,0.57,1.67,2.15,1.87,3.59,0.93,2.35,0.51,0.8,1.09,2.29,3.12,1.46,3.3,2.85,1.93,2.94,1.22,5.24,4.1,1.87,2.1,2.83,0.94,2.75,2.45,1.5,1.86,2.72,2.34,3.1,0.65,3.61,1.66,0.6,,,,,,,,
June,,1.67,,2.41,0.53,1.17,1.38,0.25,2.83,0.26,2.86,0.6,3.5,0.74,3.06,2.51,2.05,2.88,1.96,2.18,4.29,1.4,2.27,2.47,2.28,0.46,1.61,3.07,0.49,1.94,1.52,4.79,5.32,1.63,3.53,0.51,2.26,1.16,0.65,0.71,0.79,0.6,1.42,,,,,,,,
July,,3.31,,5.43,3.53,1.01,2.68,1.69,,2.36,1.13,3.21,2.02,2.98,2.12,5.25,2.64,1.22,0.85,2.57,2.2,2.74,2.29,3.79,1.05,1.35,2.05,1.27,2.42,2.97,2.91,0.7,2.9,0.78,2.66,3.61,3.25,1.04,2.81,1.41,3.87,2.02,4.04,,,,,,,,
August,,,,2.58,0.67,,1.4,1.64,2.42,4.31,5.75,4.71,4.48,1.96,2.81,3.2,1.83,2.67,1.97,1.51,5.21,3.52,1.86,2.97,3.31,3.02,3.84,2.73,2.35,3.13,3.27,2.7,4.51,1.16,2.34,3.46,2.1,6.74,1.57,2.07,1.86,6.41,2.12,,,,,,,,
September,,5.1,,3.64,1.72,2.89,2.14,4.58,1.28,1.6,2,2.04,3.09,1.86,0.53,0.63,2.65,2.74,0.31,2.81,0.89,1,0.87,2.33,1.22,1.29,0.56,0.43,2.09,1.84,1.06,2.63,1.91,3.38,1.4,1.9,1.61,2.16,5.27,1.3,1.44,1.24,4.2,,,,,,,,
October,,4.2,,1.55,1.27,4.68,3.86,2.04,0.84,4.17,1.62,2.16,4.32,0.88,4.76,4.86,6.34,1.7,4.21,1.44,6.11,1.87,2.35,9.42,0.46,3.07,5.26,5.43,1.64,2.51,2.98,2.92,4.23,1.56,2.07,1.91,3.05,2.17,2.39,4.29,1.71,3.01,1.76,,,,,,,,
November,,1.95,,1.52,1.6,1.64,3.38,2.41,,0.57,3.51,2.88,1.94,2.65,0.81,1.69,1.64,2.27,2.95,1.61,3.47,4.26,1.11,2.52,3.91,5.08,2.57,1.75,1.65,1.08,3.3,2.96,1.75,1.5,3.21,1.65,3.36,1.1,0.9,3.87,0.99,2.38,1.02,,,,,,,,
December,,1.9,,2.25,2.12,0.92,,,0.9,1.14,1.56,2.86,1.07,0.98,1.81,2,5.33,2.31,1.54,4.03,1.95,3.2,3.74,2.35,2.27,0.44,2.78,3.21,2.15,3.61,1.96,2.91,1.94,1.24,3.55,5.72,4.29,2.49,2.45,2.88,4.05,1.46,3.27,,,,,,,,
Total,,,,27.32,20.24,,,,,23.79,26.86,25.97,29.53,18.24,24.19,30.24,28.66,24.99,21.94,27.26,36.83,27.01,21.89,34.44,24.06,21.85,29.02,26.68,22.96,30.27,28.09,26.78,33.09,23.4,26.88,28.38,30.78,28.12,25.99,26.38,27.93,24.43,27.04,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug 1885 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1880-1889_11_pt4-page-054.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1890-1899_18_pt1-page-132.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_23_pt1-page-031.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_21_pt1-page-213.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_24_pt1-page-178.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
