"MORPETH, BOTHALHAUGH Garden monthly gauge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NZ240862,Long,-1.624776,Lat,55.169533,Elevation,35,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
November,3.2,,,1.7,,,3.79,2.52,4.17,0.66,4.17,3.16,1.62,2.95,0.83,1.67,1.64,2.35,3.18,1.7,3.54,4.86,1.11,2.69,,5.1,2.63,1.83,1.65,1.03,3.3,2.97,1.88,1.48,3.24,1.63,3.41,1.04,0.89,3.97,1.01,2.37,1.02,,,,,,,,
December,4.2,,,2.39,,,,3.97,0.9,1.28,2.07,,1.09,0.98,1.86,1.96,5.65,2.68,1.52,4.21,1.97,3.4,3.85,2.28,2.17,0.45,2.82,3.31,1.33,3.04,1.97,2.9,1.95,1.19,3.49,5.73,4.32,2.3,2.46,2.86,4.15,1.44,3.24,,,,,,,,
Total,29.78,,,28.18,,,,24.12,25.32,24.5,30.15,,28.15,19.1,24.17,,29.43,,23.51,28.84,40.19,29.11,22.67,,,21.81,29.12,26.66,21.85,28.39,26.57,27.07,33.57,23.57,26.86,28.05,30.99,27.4,25.5,26.01,28.55,24.28,26.85,,,,,,,,
,,,,`,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1880-1889_11_pt4-page-052.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1890-1899_18_pt1-page-130.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1895 Jan estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_23_pt1-page-029.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct 1903 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov 1904 estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_21_pt1-page-214.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_24_pt1-page-176.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
