"REDRUTH (GREEN LANE NURSERIES)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1880,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,3.93,4.71,3.73,4.56,1.12,7.29,8.46,5.35,6.61,3.60,,
February,3.32,0.00,4.10,0.35,4.45,7.08,7.49,2.50,2.51,7.16,,
March,5.63,2.47,4.58,4.33,0.25,4.84,5.89,0.66,1.68,3.19,,
April,2.30,3.16,2.67,3.71,5.00,3.00,4.06,0.00,3.12,1.88,,
May,3.84,4.71,3.16,2.52,1.98,1.49,2.05,3.53,1.77,0.57,,
June,3.23,3.37,1.54,2.02,3.41,2.36,2.08,1.27,2.48,1.34,,
July,6.41,4.65,2.98,0.78,0.47,7.09,1.40,4.51,6.98,2.57,,
August,4.76,1.43,2.82,4.90,3.88,0.64,1.44,3.66,2.94,,,
September,3.43,5.69,2.22,4.07,4.70,3.81,3.85,2.35,0.77,2.31,,
October,1.11,8.48,8.86,3.02,5.45,1.47,3.59,4.10,3.50,4.84,,
November,10.48,3.42,1.76,2.99,6.83,4.76,3.46,7.26,6.95,7.32,,
December,2.00,3.85,2.69,12.93,6.18,5.99,4.15,6.76,3.10,4.12,,
Total,50.44,45.94,41.11,46.18,43.72,49.82,47.92,41.95,42.41,38.90,,
Calc annual,50.44,45.94,41.11,46.18,43.72,49.82,47.92,41.95,42.41,38.90,,
Difference,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
