"GUNNISLAKE (DRAKEWALLS)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1944/8,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,,,4.00,5.90,1.14,7.90,9.73,8.03,8.73,3.66,,
February,,,4.48,0.20,6.24,3.99,10.72,2.27,2.83,6.14,,
March,,,4.25,3.88,1.42,5.93,6.36,0.43,2.07,3.60,,
April,,,3.58,3.41,6.84,2.73,3.71,0.09,3.49,2.68,,
May,,,1.91,1.86,1.60,0.50,3.96,5.21,1.22,1.62,,
June,,,2.39,2.49,5.70,2.01,1.35,1.76,3.68,0.71,,
July,,,4.40,0.56,0.44,11.22,2.79,4.80,9.27,2.81,,
August,,,2.92,4.24,2.17,0.79,1.44,7.26,3.84,0.27,,
September,,,2.03,4.93,6.88,3.47,4.25,2.25,0.67,1.52,,
October,,,5.94,4.54,7.68,2.11,4.21,6.52,4.79,3.61,,
November,,,1.72,1.86,8.99,5.30,3.29,9.10,10.31,8.88,,
December,,,2.46,17.82,6.39,7.02,5.86,5.72,3.90,5.14,,
Total,,,40.08,51.69,55.49,52.97,57.67,53.44,54.80,40.64,,
Calc annual,0.00,0.00,40.08,51.69,55.49,52.97,57.67,53.44,54.80,40.64,,
Difference,NaN,NaN,-0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,,
